song_id,name,artist_name,album,duration_ms,track_number,artist_follower,album_popularity,artist_popularity,release_date,genres,days_diff,popularity
6qVqWJxIpsabUKBILG7d6N,Welcome To MY World (feat. nævis),aespa,Welcome To MY World (feat. nævis),206920,1,4970067,52,74,2023-05-02,['k-pop girl group'],338.0,58
1o844wI52S3TjXGBwvGcc7,Hold On Tight,aespa,Hold On Tight,149718,1,4970067,64,74,2023-03-30,['k-pop girl group'],371.0,71
7aWZ76OniT1DUi5L9gjRkY,Butterfly Effect,BOL4,Butterfly Effect,206349,1,1850403,40,61,2021-10-26,['k-pop'],891.0,40
2AAYL6JwiPKHn33buQqo4P,Space,BOL4,Butterfly Effect,273680,2,1850403,40,61,2021-10-26,['k-pop'],891.0,42
6nTfE9RN879n266gwg3bY0,Love Letter,BOL4,START-UP (Original Television Soundtrack) Pt. 12,190173,1,1850403,40,61,2020-11-21,['k-pop'],1230.0,46
61VIUstxizd4YUZfd9XDVq,Love Letter (Inst.),BOL4,START-UP (Original Television Soundtrack) Pt. 12,190173,2,1850403,40,61,2020-11-21,['k-pop'],1230.0,17
2LZPFUmuIg6VC4JLxetOMc,Red Lipstick,BOL4,Filmlet,193866,1,1850403,35,61,2020-11-04,['k-pop'],1247.0,36
7MkTtPEaCz9vYpXYtNbkcm,Dancing Cartoon,BOL4,Filmlet,195080,2,1850403,35,61,2020-11-04,['k-pop'],1247.0,36
3NFXgRyGUH3j0dQ9PB4rWC,Atlantis Princess,BOL4,Our Beloved BoA #2 - SM STATION,211293,1,1850403,27,61,2020-08-07,['k-pop'],1336.0,33
5pcoWpgHgR1clR7FIsg6hS,Atlantis Princess - Instrumental,BOL4,Our Beloved BoA #2 - SM STATION,211306,2,1850403,27,61,2020-08-07,['k-pop'],1336.0,13
7CxGgqby0nFES5t8O5oJZt,Blank,BOL4,Puberty BookⅡ Pum,183866,1,1850403,47,61,2020-05-13,['k-pop'],1422.0,35
5IjEA99ADS6ERSh8Ck1OLq,Hug,BOL4,Puberty BookⅡ Pum,186120,2,1850403,47,61,2020-05-13,['k-pop'],1422.0,40
0kvtiq8qll4OTfDXvrkXEF,Leo (feat. BAEKHYUN),BOL4,Puberty BookⅡ Pum,188000,3,1850403,47,61,2020-05-13,['k-pop'],1422.0,50
48zQoenU3LsNuwpY5DgXms,Counseling,BOL4,Puberty BookⅡ Pum,205013,4,1850403,47,61,2020-05-13,['k-pop'],1422.0,28
1jRyudbgX1kfVFaiO1uSvx,Dandelion,BOL4,Puberty BookⅡ Pum,243106,5,1850403,47,61,2020-05-13,['k-pop'],1422.0,36
5IUIJEiCbM8vveqOJ83aDH,私だけ、春,BOL4,私だけ、春,222480,1,1850403,31,61,2020-05-08,['k-pop'],1427.0,30
7e0ped11lt3lOukL7c9y0z,Stars over me,BOL4,私だけ、春,202760,2,1850403,31,61,2020-05-08,['k-pop'],1427.0,33
0yhv9Z4ju5Wf6lgPpv1VaE,LOVE,BOL4,LOVE,187479,1,1850403,29,61,2020-01-15,['k-pop'],1541.0,30
3Rpg8NT8XK0H5KMrYUmKvW,Blue,BOL4,LOVE,188139,2,1850403,29,61,2020-01-15,['k-pop'],1541.0,29
1GlbFOE13swmxCrN7WBbLa,LOVE (Instrumental),BOL4,LOVE,187466,3,1850403,29,61,2020-01-15,['k-pop'],1541.0,15
2oE2IDpiRl8fcpMluwNt8C,Blue (Instrumental),BOL4,LOVE,187693,4,1850403,29,61,2020-01-15,['k-pop'],1541.0,13
0xBeTQvH1Dam05yymDoAv2,New York,BOL4,New York,259265,1,1850403,29,61,2019-11-27,['k-pop'],1590.0,35
4UYG6t46aWiMKrjnIcp19L,Workaholic,BOL4,Two Five,191080,1,1850403,42,61,2019-09-10,['k-pop'],1668.0,43
2YvTKD1YK9Le0ZH9k0M3vP,25,BOL4,Two Five,196080,2,1850403,42,61,2019-09-10,['k-pop'],1668.0,33
5g9p6nj9Ao2ijZEj8SruL5,XX,BOL4,Two Five,194800,3,1850403,42,61,2019-09-10,['k-pop'],1668.0,36
6gBNZQfj0j63TTsBSUxwjk,Taste,BOL4,Two Five,185680,4,1850403,42,61,2019-09-10,['k-pop'],1668.0,30
5r0y0mqAkqEF1o15T3RPkB,Day off,BOL4,Two Five,192693,5,1850403,42,61,2019-09-10,['k-pop'],1668.0,27
0FxYBxTxzA2JPY7mScZOHl,XX - Acoustic Ver.,BOL4,Two Five,95293,6,1850403,42,61,2019-09-10,['k-pop'],1668.0,27
2D3YPhWaJaxdfCOD53Eyu0,私の思春期へ,BOL4,私の思春期へ / Some,226973,1,1850403,43,61,2019-08-07,['k-pop'],1702.0,47
7fEVtieql78FPaDK4pBsdb,Some,BOL4,私の思春期へ / Some,183960,2,1850403,43,61,2019-08-07,['k-pop'],1702.0,38
6PDvHZDWtGSVr8LXN3stsH,"DDU-DU DDU-DU - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",227500,1,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,35
32ssBfmhrG6qbEapVNwAOm,"FOREVER YOUNG - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",235500,2,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,32
3QuzFJUtG9H4RoEv5J9mCP,"WHISTLE - Acoustic Ver. BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",213933,3,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,31
5x9VzjchhXQfDBZcnO5xPM,"STAY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",235066,4,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,32
7Iv6YcXoLNhTPYhHqtyNUy,"LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",296033,5,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,49
1sIKkwYIffUw0vLU8RsWIR,"雪の華 / JISOO - LIVE BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",339200,6,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,48
5S7by1wwGii36WAs4sBjzc,"SOLO - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",JENNIE,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",170733,7,5918109,59,79,2019-03-13,['k-pop'],1849.0,45
6149wOhItvVX0zoa1KK5hw,"ラスト・クリスマス 〜 赤鼻のトナカイ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",232566,8,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,40
6X9DNG2WR3IclfneGurU0T,"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",190500,9,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,52
1fMXWEkJpIH483OrKn1zFV,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",144166,10,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,58
7nWREW5AWOgLMmW6jKJUEz,"REALLY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",197966,11,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,30
5dYjvCegNq6LbwWTzy1xIC,"SEE U LATER - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",197800,12,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,31
1uK64bAOSKhKFTUwrF2r2p,"BOOMBAYAH - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",244300,13,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,33
6b5xktkZLF96lv5HrFucu4,"PLAYING WITH FIRE - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",198533,14,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,32
4sB4UCnEu6UVC0dWtCqUAT,"AS IF IT’S YOUR LAST - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",222533,15,48248789,59,81,2019-03-13,"['k-pop', 'k-pop girl group', 'pop']",1849.0,33
5nIjOnMbC0QDMrYFLGx0yV,BOOMBAYAH - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),240613,1,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,56
3sgrwjWNJy753U30irIdEN,WHISTLE - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),211373,2,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,45
29x3S9kmzTGHswtjSVeUPr,PLAYING WITH FIRE - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),195986,3,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,45
4AESxPBujvuBbCAfBuA2sq,STAY - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),230760,4,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,45
5DVgfulxeJZJYc8FseyfUf,AS IF IT’S YOUR LAST - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),212266,5,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,49
4jUEHIrc443f743JbyLN0y,DDU-DU DDU-DU - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),209493,6,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,55
02h4inVwwNX1cMuGCDtsgV,FOREVER YOUNG - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),237146,7,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,53
6OKXcx7tClGAS0o2cOTl2v,REALLY - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),197360,8,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,52
7IS4NciwYPs1wMywOKx69z,SEE U LATER - Japanese Version,BLACKPINK,BLACKPINK IN YOUR AREA (Japanese Version),199933,9,48248789,61,81,2018-12-05,"['k-pop', 'k-pop girl group', 'pop']",1947.0,52
0dkB3lhbWvyCq7nQTMokQ0,THE GIRLS (BLACKPINK THE GAME OST),BLACKPINK,THE GIRLS (BLACKPINK THE GAME OST),162000,1,48248789,61,81,2023-08-25,"['k-pop', 'k-pop girl group', 'pop']",223.0,67
7EyhPjrJzjx0fk2i7vUJCS,Pink Venom,BLACKPINK,Pink Venom,186964,1,48248789,58,81,2022-08-19,"['k-pop', 'k-pop girl group', 'pop']",594.0,65
3b7trEcKoglybN5MxGuSaw,You Never Know - JP Ver.,BLACKPINK,You Never Know (JP Ver.),229236,1,48248789,27,81,2021-08-03,"['k-pop', 'k-pop girl group', 'pop']",975.0,33
52lsilmqW7xWeJXARzwz3z,Pretty Savage - JP Ver.,BLACKPINK,Pretty Savage (JP Ver.),199142,1,48248789,34,81,2021-08-03,"['k-pop', 'k-pop girl group', 'pop']",975.0,40
3VrjgpzoorLGYfaOXaOXOT,How You Like That - JP Ver.,BLACKPINK,How You Like That (JP Ver.),180969,1,48248789,35,81,2021-07-27,"['k-pop', 'k-pop girl group', 'pop']",982.0,41
0UJRzax7oFLoK8Sb9IcPcm,Lovesick Girls - JP Ver.,BLACKPINK,Lovesick Girls (JP Ver.),192760,1,48248789,35,81,2021-07-13,"['k-pop', 'k-pop girl group', 'pop']",996.0,41
5nvRWKWqHFMAxAxPTzDr0R,How You Like That,BLACKPINK,How You Like That,181263,1,48248789,44,81,2020-06-25,"['k-pop', 'k-pop girl group', 'pop']",1379.0,51
37rnSr2ZCkzqmoUqGQtn4q,Christmas Tree - Inst.,V,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",209946,2,17595875,67,83,2021-12-24,"['j-division', 'korean ost']",832.0,57
34IGOyXR6cn0YI9VBu8m0y,Snow Flower (feat. Peakboy),V,Snow Flower (feat. Peakboy),229013,1,17595875,62,83,2020-12-25,"['j-division', 'korean ost']",1196.0,68
2t4Ab1dHWWgc9QrU8erQ5k,Sweet Night (Inst.),V,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,214258,2,17595875,66,83,2020-03-13,"['j-division', 'korean ost']",1483.0,56
74ewFAgDzRkhZ7EX2eLtfZ,Winter Bear,V,Winter Bear,174824,1,17595875,63,83,2019-08-10,"['j-division', 'korean ost']",1699.0,69
1UHkDovEFqHzHCPyNe0BTy,Scenery,V,Scenery,294252,1,17595875,61,83,2019-01-30,"['j-division', 'korean ost']",1891.0,67
2LowwiemmGMzzNSH1PJprK,It's Definitely You,V,"HWARANG, Pt. 2 (Music from the Original TV Series)",230693,1,17595875,65,83,2016-12-20,"['j-division', 'korean ost']",2662.0,70
1bItNehmEre5eCsR5IVUNX,It's Definitely You - Instrumental,V,"HWARANG, Pt. 2 (Music from the Original TV Series)",230719,2,17595875,65,83,2016-12-20,"['j-division', 'korean ost']",2662.0,56
1c6kkrWnpy68eYDfBdxNtF,Shopper,IU,The Winning,215720,1,8462265,73,73,2024-02-20,"['k-pop', 'pop']",44.0,71
0UTtK6hregIBOsefavRI26,Holssi,IU,The Winning,190786,2,8462265,73,73,2024-02-20,"['k-pop', 'pop']",44.0,69
20uUaRkfRJZG15mXfn7LaU,"Shh.. (Feat. HYEIN, WONSUN JOE & Special Narr. Patti Kim)",IU,The Winning,226760,3,8462265,73,73,2024-02-20,"['k-pop', 'pop']",44.0,65
53g7ZIvZE47H9pwXPFYMCH,Love wins all,IU,The Winning,271080,4,8462265,73,73,2024-02-20,"['k-pop', 'pop']",44.0,63
0NnXG9qhpf0E6elVQdWLE7,I stan U,IU,The Winning,192573,5,8462265,73,73,2024-02-20,"['k-pop', 'pop']",44.0,65
0djkJ3iAARXRCbfbwwVc3o,Love wins all,IU,Love wins all,271080,1,8462265,72,73,2024-01-24,"['k-pop', 'pop']",71.0,78
4EaQ0ouIydfeAgQUz284EF,People Pt.2 (feat. IU),Agust D,People Pt.2 (feat. IU),213995,1,14023698,60,74,2023-04-07,['k-rap'],363.0,66
7KZThhMaRjQpB9x6yIJvZ8,Mother Nature (H₂O),IU,Mother Nature (H₂O),232586,1,8462265,41,73,2022-01-27,"['k-pop', 'pop']",798.0,47
02SbQgZbzMoylPoGr32ugF,Drama,IU,Pieces,128106,1,8462265,56,73,2021-12-29,"['k-pop', 'pop']",827.0,53
2qd4cLpENPf0gBia8WFi0m,Next Stop,IU,Pieces,236480,2,8462265,56,73,2021-12-29,"['k-pop', 'pop']",827.0,49
2y4hHM6c48Qzk0bqh33XfB,Winter Sleep,IU,Pieces,262120,3,8462265,56,73,2021-12-29,"['k-pop', 'pop']",827.0,53
1t9FZ4govN4TS6RcA6QpYH,You,IU,Pieces,206373,4,8462265,56,73,2021-12-29,"['k-pop', 'pop']",827.0,48
56Tn22SAFIGYpyHrf7TV0X,Love Letter,IU,Pieces,238333,5,8462265,56,73,2021-12-29,"['k-pop', 'pop']",827.0,47
2g0LdZQce9xlcHb1mBJyuz,strawberry moon,IU,strawberry moon,205333,1,8462265,55,73,2021-10-19,"['k-pop', 'pop']",898.0,61
4RewTiGEGoO7FWNZUmp1f4,Celebrity,IU,Celebrity,195546,1,8462265,54,73,2021-01-27,"['k-pop', 'pop']",1163.0,60
4YvtgtEH5E1pahZu9uzKRy,Into the I-LAND,IU,I-LAND Part.1 Signal Song,217322,1,8462265,47,73,2020-06-19,"['k-pop', 'pop']",1385.0,53
0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),IU,eight,167573,1,8462265,65,73,2020-05-06,"['k-pop', 'pop']",1429.0,71
4uOBL4DDWWVx4RhYKlPbPC,Queencard,(G)I-DLE,I feel,161240,1,8791578,75,77,2023-05-15,['k-pop girl group'],325.0,79
38MKW2tQHtyO8djIOKlEFF,Allergy,(G)I-DLE,I feel,162786,2,8791578,75,77,2023-05-15,['k-pop girl group'],325.0,66
4fg42mtrSFuKQ9NYBboiiN,Lucid,(G)I-DLE,I feel,175826,3,8791578,75,77,2023-05-15,['k-pop girl group'],325.0,56
1abAIeSQCbdPcxWgiwDOmL,All Night,(G)I-DLE,I feel,146000,4,8791578,75,77,2023-05-15,['k-pop girl group'],325.0,54
0M0LPSeg23xSAELGs2TbXf,Paradise,(G)I-DLE,I feel,189066,5,8791578,75,77,2023-05-15,['k-pop girl group'],325.0,55
4QbdGSGyECE7IRtjolOkjO,Peter Pan,(G)I-DLE,I feel,190946,6,8791578,75,77,2023-05-15,['k-pop girl group'],325.0,50
6HXVUmiqWSg3OW6yr5mJCJ,Nxde (Steve Aoki Remix),(G)I-DLE,Nxde (Steve Aoki Remix),167645,1,8791578,36,77,2022-12-16,['k-pop girl group'],475.0,42
6NnCWIWV740gP7DQ8kqdIE,Nxde,(G)I-DLE,I love,178453,1,8791578,69,77,2022-10-17,['k-pop girl group'],535.0,73
6dmMXI9tVrDgFmxpjttZmF,LOVE,(G)I-DLE,I love,197173,2,8791578,69,77,2022-10-17,['k-pop girl group'],535.0,49
6wXYyw7TBQlJ0qh3RNP8MD,Change,(G)I-DLE,I love,204040,3,8791578,69,77,2022-10-17,['k-pop girl group'],535.0,55
6b5UB8AvYPTYP5AC99BYjB,Reset,(G)I-DLE,I love,182026,4,8791578,69,77,2022-10-17,['k-pop girl group'],535.0,47
7f9Nbqm1ds2kxGHioJtdf3,Sculpture,(G)I-DLE,I love,186733,5,8791578,69,77,2022-10-17,['k-pop girl group'],535.0,47
4xc3JpkI8kxLwk1SJafjzh,DARK (X-file),(G)I-DLE,I love,165453,6,8791578,69,77,2022-10-17,['k-pop girl group'],535.0,51
4y2SshixeFlqPprLmoZtJe,TOMBOY (R3HAB Remix),(G)I-DLE,TOMBOY (R3HAB Remix),129677,1,8791578,37,77,2022-05-20,['k-pop girl group'],685.0,43
7EI7PpLESJmbAnaK4zCmFm,Last Dance (Prod. GroovyRoom),(G)I-DLE,Last Dance (Prod. GroovyRoom),184920,1,8791578,40,77,2021-04-29,['k-pop girl group'],1071.0,46
6sUnwJgPUTHKBKnsKZr9PC,HWAA - Dimitri Vegas & Like Mike Remix,(G)I-DLE,HWAA (Dimitri Vegas & Like Mike Remix),175560,1,8791578,30,77,2021-02-05,['k-pop girl group'],1154.0,36
5OdnfBqdFDpew4yKwfgZQu,HWAA - English Version,(G)I-DLE,HWAA,197320,1,8791578,40,77,2021-01-27,['k-pop girl group'],1163.0,43
6aw3j3O2RO1GvZn7Mw48wo,HWAA - Chinese Version,(G)I-DLE,HWAA,197320,2,8791578,40,77,2021-01-27,['k-pop girl group'],1163.0,39
2qYdsdgdeMLFzpLcMQWG2W,HANN (Alone in winter),(G)I-DLE,I burn,175040,1,8791578,62,77,2021-01-11,['k-pop girl group'],1179.0,50
5FiXhM80sP4yg6tEnHkZZn,HWAA,(G)I-DLE,I burn,197320,2,8791578,62,77,2021-01-11,['k-pop girl group'],1179.0,64
3uOeutrLztSX6lU0b0et3B,MOON,(G)I-DLE,I burn,200400,3,8791578,62,77,2021-01-11,['k-pop girl group'],1179.0,51
7iQCl9TotVdT5WVibKcd7I,Where is love,(G)I-DLE,I burn,177053,4,8791578,62,77,2021-01-11,['k-pop girl group'],1179.0,44
2hONcl7rn6TCopbykEoyXH,LOST,(G)I-DLE,I burn,181253,5,8791578,62,77,2021-01-11,['k-pop girl group'],1179.0,47
2CxgY4VvTNA0bG2nVtmgPg,DAHLIA,(G)I-DLE,I burn,190026,6,8791578,62,77,2021-01-11,['k-pop girl group'],1179.0,53
6juLaduD4STCUDWT0AYun4,MORE,K/DA,MORE,217088,1,2154962,63,63,2020-10-28,['k-pop girl group'],1254.0,69
6rsBmUXUJxxeUnCR6BEJKC,Tonight I'm Afraid of the Dark,10CM,[THE SEASONS Vol. 11] <Choi Jung Hoon's Midnight Park> ReːWake x 10CM,224685,1,573520,11,59,2023-08-12,['korean pop'],236.0,16
0CTjpVWIfGtKKrluFFF0Ua,My Ultimate First Love,10CM,5.4 [My Ultimate First Love],266146,1,573520,34,59,2023-05-14,['korean pop'],326.0,40
6dcVf5zLrRwmCWryrVP242,My Ultimate First Love (Inst.),10CM,5.4 [My Ultimate First Love],266133,2,573520,34,59,2023-05-14,['korean pop'],326.0,11
4o79zBj46P7i3cqWudJ4v0,They're Gonna Say We're Right (@leekangseung111),10CM,Remake 1.0,209013,1,573520,33,59,2023-02-05,['korean pop'],424.0,31
4zT7wPm9JvaO8jHEj1esHv,Unrequited Love (feat. Minsu) (@kiiiiiiiiiite),10CM,Remake 1.0,197253,2,573520,33,59,2023-02-05,['korean pop'],424.0,23
5SbB3sfoO0D2H5FZZKhKHh,Someone You Used To Know (@kyulisme),10CM,Remake 1.0,171946,3,573520,33,59,2023-02-05,['korean pop'],424.0,35
0xUqyFuHQQRNpo8w2RycoG,Lemonade (@dontkilkenny),10CM,Remake 1.0,222400,4,573520,33,59,2023-02-05,['korean pop'],424.0,16
4FKmrrI6y8REWoCyV5tAhY,Just 10 centimeters,10CM,Just 10 centimeters,195506,1,573520,40,59,2022-09-25,['korean pop'],557.0,47
44FKu8aFSwrF2rWUC8UaO5,Just 10 centimeters (inst),10CM,Just 10 centimeters,195506,2,573520,40,59,2022-09-25,['korean pop'],557.0,10
775S83AMYbQc8SYteOktTL,Gradation,10CM,5.3 (Gradation),201280,1,573520,46,59,2022-07-03,['korean pop'],641.0,52
5LYbz1IGfWs7jTqoKN5DTA,Gradation (Inst),10CM,5.3 (Gradation),201266,2,573520,46,59,2022-07-03,['korean pop'],641.0,12
7FVkGnEexHtiavZSDL4wZT,For Love,10CM,"Our Blues, Pt. 3 (Original Television Soundtrack)",213019,1,573520,40,59,2022-04-23,['korean pop'],712.0,46
7psPlIrqv0IitQ8PO6PqfE,For Love - Instrumental,10CM,"Our Blues, Pt. 3 (Original Television Soundtrack)",213019,2,573520,40,59,2022-04-23,['korean pop'],712.0,16
1OQ3PoRZRtE7RH0NIh3p1O,Drawer,10CM,"Our Beloved Summer (Original Television Soundtrack), Pt.1",237266,1,573520,51,59,2021-12-07,['korean pop'],849.0,57
20RZIXb6qGF9nXIkJCWtEX,Drawer - Inst.,10CM,"Our Beloved Summer (Original Television Soundtrack), Pt.1",237266,2,573520,51,59,2021-12-07,['korean pop'],849.0,26
0JCAyXUAaQDj4NgwviZ2sC,Yesterday You Left Me,10CM,The 3rd EP,222826,1,573520,37,59,2021-11-11,['korean pop'],875.0,41
0IP4jMYzLaTQjdahxX6C02,I Will Do My Best,10CM,The 3rd EP,225560,2,573520,37,59,2021-11-11,['korean pop'],875.0,25
4AONg7XbeqMmdr0d6DzQ0Q,There's No Way…,10CM,The 3rd EP,170280,3,573520,37,59,2021-11-11,['korean pop'],875.0,29
1zrWGD4eyf8VYwbRizraCv,Condition,10CM,The 3rd EP,215613,4,573520,37,59,2021-11-11,['korean pop'],875.0,17
2duOLubWfV065WFluUsWgI,Please Don't Stop Your Singing,10CM,The 3rd EP,243013,5,573520,37,59,2021-11-11,['korean pop'],875.0,16
4GhDaROSZ1HHh6qGHxBR0O,Go Back,10CM,Go Back,253653,1,573520,27,59,2021-08-08,['korean pop'],970.0,33
0cg6hr4Et0vOQSt3IbQ28O,Go Back (Inst.),10CM,Go Back,253666,2,573520,27,59,2021-08-08,['korean pop'],970.0,7
2bPHxBNkKpnehnmEBYuW9n,Sleepless in Seoul (Feat. LEE SUHYUN),10CM,5.2 (Feat. LEE SUHYUN),257453,1,573520,43,59,2021-05-13,['korean pop'],1057.0,49
0l8XExuzvXJDha3gAfd6nr,Sleepless in Seoul - Instrumental,10CM,5.2 (Feat. LEE SUHYUN),257453,2,573520,43,59,2021-05-13,['korean pop'],1057.0,18
0INxaaPlo9DnT0OYEzHdsk,Bite Me - Japanese Ver.,ENHYPEN,結 -YOU-,158880,1,8270259,55,78,2023-09-04,"['anime', 'k-pop boy group']",213.0,54
34XCh5DGAAGwwIGJoQpzU5,Bills - Japanese Ver.,ENHYPEN,結 -YOU-,176386,2,8270259,55,78,2023-09-04,"['anime', 'k-pop boy group']",213.0,50
1kfpDfQdK7oDxfw4XgSJT1,BLOSSOM,ENHYPEN,結 -YOU-,236386,3,8270259,55,78,2023-09-04,"['anime', 'k-pop boy group']",213.0,55
1ITbrYluZnnVIUXE4PAq2s,BLOSSOM,ENHYPEN,BLOSSOM,236331,1,8270259,55,78,2023-08-01,"['anime', 'k-pop boy group']",247.0,61
0Eglu3fErlG196PtTwCUPM,CRIMINAL LOVE,ENHYPEN,CRIMINAL LOVE,215631,1,8270259,62,78,2023-07-31,"['anime', 'k-pop boy group']",248.0,69
7dDY45rR3idfeCypFDrk0G,One and Only,ENHYPEN,One and Only,166386,1,8270259,55,78,2023-07-11,"['anime', 'k-pop boy group']",268.0,61
0iLyNDLTsBkqB8SLAzNGxF,Fate,ENHYPEN,DARK BLOOD,151669,1,8270259,78,78,2023-05-22,"['anime', 'k-pop boy group']",318.0,64
7mpdNiaQvygj2rHoxkzMfa,Bite Me,ENHYPEN,DARK BLOOD,157531,2,8270259,78,78,2023-05-22,"['anime', 'k-pop boy group']",318.0,80
58ItBuVuKc03DvqSeZFnH1,Sacrifice (Eat Me Up),ENHYPEN,DARK BLOOD,202488,3,8270259,78,78,2023-05-22,"['anime', 'k-pop boy group']",318.0,69
